user_id,conversion_timestamp,conversion_value,journey_length,first_channel,last_channel
3599,2023-05-14 06:34:39.717023,53.52,3,Social,Display
3601,2023-07-16 16:42:48.146031,60.53,3,Direct,Paid Search
3602,2023-12-27 20:32:45.040849,112.33,2,Email,Content
3603,2023-07-13 11:40:26.826347,67.1,5,Display,Paid Search
3605,2023-06-17 10:48:55.773874,89.62,4,Display,Display
3606,2023-09-05 23:14:56.954076,212.84,5,Content,Direct
3608,2023-05-18 22:49:51.401265,74.07,3,Direct,Direct
3609,2023-10-20 05:10:50.754891,90.74,4,Display,Email
3613,2023-05-17 08:23:40.127192,81.14,3,Display,Paid Search
3615,2023-08-26 06:04:00.827072,97.23,3,Display,Paid Search
3616,2023-04-23 14:04:31.186187,151.74,2,Social,Email
3618,2023-08-07 15:30:16.492700,88.25,5,Social,Paid Search
3619,2023-06-21 21:17:06.444859,104.19,2,Display,Paid Search
3620,2023-03-02 08:30:18.182669,37.5,2,Content,Email
3624,2023-12-02 14:36:11.368661,120.61,4,Content,Direct
3625,2023-03-02 16:28:50.746218,82.11,3,Display,Paid Search
3628,2023-05-04 23:44:44.841270,106.82,8,Display,Email
3630,2023-12-08 14:00:00.000000,85.2,2,Email,Email
3632,2023-08-17 21:58:51.617363,70.15,2,Display,Direct
3633,2023-10-08 15:41:09.357393,87.48,3,Social,Content
3636,2023-04-24 18:13:40.361462,141.39,3,Display,Paid Search
3637,2023-08-28 14:29:42.433933,113.16,2,Display,Direct
3640,2023-11-06 05:32:22.093213,80.12,2,Social,Social
3642,2023-02-26 14:07:57.136776,129.5,6,Content,Paid Search
3643,2023-03-22 09:40:19.982197,83.63,4,Display,Paid Search
3644,2023-12-12 20:31:48.781917,30.46,2,Content,Paid Search
3645,2023-08-03 04:12:22.685493,130.87,4,Display,Social
3646,2023-05-08 22:00:00.000000,76.83,1,Content,Content
3648,2023-05-09 06:48:46.142693,26.68,6,Display,Direct
3649,2023-09-08 23:26:02.720352,72.38,4,Content,Paid Search
3650,2023-10-23 04:01:56.974963,70.78,3,Content,Paid Search
3651,2023-04-21 18:17:40.773199,56.77,2,Social,Social
3652,2023-02-04 03:11:49.847010,96.46,3,Email,Email
3654,2023-11-19 12:27:53.688220,112.24,5,Paid Search,Email
3655,2023-07-02 23:56:31.607207,68.67,6,Paid Search,Content
3658,2023-12-06 23:58:43.590494,71.57,4,Display,Paid Search
3659,2023-02-10 13:43:35.122261,89.74,5,Direct,Paid Search
3660,2023-10-18 09:33:33.598220,68.42,4,Display,Email
3661,2023-01-13 03:24:13.234839,128.36,2,Display,Email
3663,2023-10-30 14:48:48.939935,33.65,5,Display,Paid Search
3665,2023-05-14 05:18:51.471504,55.01,4,Content,Paid Search
3667,2023-02-28 07:27:31.150760,82.88,2,Social,Content
3669,2023-01-10 15:39:41.749908,47.6,2,Content,Direct
3671,2023-09-03 08:05:26.843577,124.88,2,Display,Email
3672,2023-08-25 07:26:27.452628,55.93,2,Content,Paid Search
3673,2023-11-11 01:19:15.215835,69.04,2,Email,Direct
3674,2023-07-12 20:43:07.707228,81.42,5,Content,Email
3676,2023-05-28 09:18:39.086150,147.98,2,Paid Search,Email
3677,2023-04-24 23:32:24.643415,180.27,5,Social,Direct
3679,2023-10-01 01:41:23.685654,51.66,4,Content,Paid Search
3681,2023-09-22 18:00:00.000000,35.56,1,Display,Display
3682,2023-01-29 14:49:27.266661,163.96,2,Paid Search,Content
3685,2023-04-20 11:42:50.580122,99.46,3,Display,Content
3687,2023-05-09 05:30:40.190475,82.59,4,Paid Search,Direct
3689,2023-07-07 09:04:01.439739,82.16,6,Social,Content
3690,2023-11-14 03:28:41.492467,131.46,2,Content,Paid Search
3691,2023-03-21 21:42:25.174736,96.69,4,Social,Paid Search
3692,2023-09-19 16:40:57.372492,180.82,4,Display,Paid Search
3695,2023-08-10 08:17:21.324307,180.36,3,Content,Paid Search
3697,2023-06-13 08:02:56.073112,31.85,5,Display,Social
3701,2024-01-04 11:51:04.672296,77.21,5,Content,Direct
3702,2023-06-11 16:02:30.826272,51.18,2,Display,Paid Search
3703,2023-10-01 10:07:55.245225,111.23,3,Social,Email
3705,2023-11-18 09:17:57.837533,114.61,5,Display,Social
3708,2023-06-19 00:48:00.173750,110.7,2,Display,Direct
3709,2023-05-09 00:17:46.780981,46.99,3,Content,Direct
3710,2023-01-17 13:33:29.393503,114.78,3,Content,Email
3711,2023-10-21 15:56:43.497308,49.67,2,Email,Email
3712,2023-04-30 19:48:14.482896,51.8,6,Display,Paid Search
3713,2023-12-10 07:15:23.031339,233.45,3,Display,Paid Search
3715,2023-06-13 22:49:34.152139,76.85,6,Display,Paid Search
3717,2023-09-08 11:03:16.292725,262.67,3,Display,Paid Search
3719,2023-11-11 18:00:00.000000,98.02,1,Display,Display
3720,2023-08-21 23:43:24.933713,53.09,2,Social,Display
3721,2023-03-18 05:14:59.772268,60.88,2,Display,Email
3723,2023-07-20 13:06:54.792562,242.09,4,Display,Paid Search
3725,2023-10-18 03:24:11.029656,74.5,2,Display,Content
3726,2023-07-03 11:17:27.909153,135.68,5,Email,Paid Search
3728,2023-04-01 17:42:32.300374,103.7,5,Display,Direct
3731,2023-09-02 14:00:00.000000,47.13,1,Display,Display
3732,2023-02-06 22:07:38.674811,195.38,5,Paid Search,Direct
3734,2023-08-27 04:28:32.508286,151.12,4,Display,Direct
3735,2023-02-07 05:30:28.675194,153.43,5,Display,Paid Search
3736,2023-11-05 21:27:44.087463,113.98,3,Direct,Paid Search
3737,2023-10-03 09:20:10.515126,70.57,3,Social,Direct
3741,2023-06-05 07:00:55.752420,48.7,8,Direct,Email
3742,2023-10-05 06:40:38.101587,107.59,3,Direct,Paid Search
3745,2023-11-19 19:29:39.475099,76.14,3,Content,Social
3747,2023-08-19 20:03:50.992589,223.26,4,Content,Email
3748,2023-05-04 00:28:23.646043,121.17,3,Social,Social
3749,2023-07-10 00:11:36.446603,84.04,8,Email,Content
3751,2023-10-03 21:20:07.230210,46.84,4,Direct,Content
3753,2023-04-08 17:23:53.789199,63.51,2,Content,Paid Search
3755,2023-11-12 01:00:00.000000,77.35,1,Social,Social
3756,2023-01-10 07:31:54.022317,68.84,3,Social,Direct
3759,2023-04-21 04:09:10.799924,140.27,7,Display,Email
3760,2023-03-30 15:00:14.287634,178.38,4,Display,Paid Search
3761,2023-02-27 13:14:23.757328,151.42,3,Display,Content
3762,2023-06-02 02:15:35.010114,87.61,3,Paid Search,Direct
3763,2023-09-14 20:12:20.158110,74.79,4,Social,Paid Search
3764,2023-05-04 14:20:36.044638,69.06,4,Content,Social
3765,2023-06-04 19:22:02.276415,92.53,4,Content,Content
3767,2023-07-27 22:25:46.073855,23.59,3,Content,Paid Search
3769,2023-05-06 17:37:57.049892,71.54,4,Display,Direct
3770,2023-07-14 20:18:06.393476,57.8,3,Content,Display
3773,2023-09-28 04:40:11.883489,140.58,6,Display,Display
3774,2023-09-19 07:44:28.057532,43.14,3,Content,Paid Search
3775,2023-11-12 07:25:11.517611,137.46,2,Display,Email
3778,2023-06-09 02:52:34.655072,63.89,4,Display,Paid Search
3780,2023-12-03 00:41:33.656261,57.42,4,Social,Social
3781,2023-01-31 22:37:07.142861,125.49,4,Email,Paid Search
3782,2023-06-16 17:25:32.499114,74.28,3,Content,Paid Search
3784,2023-09-22 05:16:36.336543,116.79,4,Email,Paid Search
3785,2023-03-16 07:41:50.582575,246.99,6,Display,Email
3786,2023-05-07 16:06:59.437697,228.3,3,Content,Direct
3787,2023-09-23 12:56:03.697531,109.82,6,Social,Email
3788,2023-08-06 19:01:23.483334,54.45,5,Display,Direct
3790,2023-05-26 11:17:42.875860,57.1,4,Display,Direct
3791,2023-10-02 07:03:59.837362,80.98,4,Direct,Social
3793,2023-05-26 07:12:36.108671,63.69,5,Social,Content
3794,2023-12-27 17:48:41.161181,120.7,3,Email,Email
3795,2023-01-31 15:59:56.843422,88.35,4,Content,Paid Search
3796,2023-06-08 12:48:56.289797,25.13,4,Email,Email
3797,2023-08-04 07:01:39.699336,129.04,2,Social,Email
3798,2024-01-09 06:48:19.230975,128.08,4,Content,Email
3800,2023-06-11 17:32:39.340082,108.95,3,Email,Email
3802,2023-11-15 05:12:21.631738,87.55,4,Display,Paid Search
3803,2023-11-27 04:00:00.000000,239.55,1,Content,Content
3805,2023-08-24 11:00:37.427797,130.76,3,Content,Paid Search
3806,2023-08-02 23:54:33.948886,22.04,2,Display,Direct
3807,2023-01-25 21:49:35.649998,86.52,4,Paid Search,Display
3808,2023-02-05 11:03:22.457166,68.09,7,Social,Paid Search
3809,2023-01-21 17:19:54.273844,97.1,3,Content,Paid Search
3812,2023-03-10 11:16:47.435919,97.01,4,Social,Social
3813,2023-07-25 19:20:17.760206,78.03,5,Content,Paid Search
3814,2023-11-07 18:43:09.199488,54.55,6,Content,Direct
3815,2023-03-07 12:54:11.838419,57.38,5,Social,Paid Search
3816,2023-08-26 23:44:30.258032,70.27,3,Paid Search,Email
3817,2023-06-29 00:43:09.392979,149.57,3,Content,Social
3818,2023-10-20 19:28:23.224356,78.49,3,Social,Display
3819,2023-12-27 15:52:21.316424,68.73,4,Content,Paid Search
3824,2023-08-26 04:00:00.000000,140.12,2,Display,Email
3825,2024-01-08 06:17:18.282500,295.34,4,Content,Content
3827,2023-02-12 07:22:29.092268,150.79,5,Content,Email
3829,2023-03-31 12:54:12.276790,44.89,3,Display,Content
3830,2023-01-26 10:43:17.831195,125.44,3,Display,Email
3833,2023-03-08 10:23:19.603860,64.08,4,Display,Direct
3834,2023-05-02 09:00:00.000000,75.14,1,Paid Search,Paid Search
3841,2023-01-10 01:14:27.158329,88.93,2,Display,Email
3843,2023-09-27 00:24:41.548781,143.94,3,Display,Direct
3844,2023-07-15 02:18:07.058897,59.49,4,Content,Email
3845,2024-01-19 12:20:35.072730,87.91,7,Display,Paid Search
3846,2023-10-01 20:44:08.480156,97.99,4,Display,Direct
3848,2023-05-15 23:54:58.645960,214.11,6,Direct,Direct
3849,2023-04-28 09:30:56.650282,148.67,5,Content,Email
3850,2023-12-06 17:12:01.829520,90.8,4,Content,Direct
3851,2023-04-19 22:39:00.623063,96.1,2,Social,Paid Search
3854,2023-12-29 19:07:08.946853,102.82,7,Display,Email
3858,2023-09-10 04:05:05.629751,50.72,3,Paid Search,Email
3859,2023-08-28 12:29:16.967741,62.01,3,Direct,Paid Search
3860,2023-03-23 01:42:43.848608,40.52,6,Social,Social
3861,2023-02-05 04:53:33.692640,31.78,6,Display,Paid Search
3862,2023-07-10 23:49:11.882793,103.46,3,Content,Direct
3863,2023-03-15 15:50:31.820238,198.4,8,Email,Paid Search
3864,2023-05-30 19:39:41.747333,90.68,2,Content,Direct
3866,2023-11-15 20:15:54.299234,71.48,5,Email,Display
3867,2023-05-22 22:04:12.990471,47.52,3,Display,Email
3868,2023-11-28 12:57:54.039488,97.91,6,Display,Social
3869,2023-12-02 15:00:53.041980,131.01,5,Social,Paid Search
3872,2023-07-23 08:16:33.396445,96.7,6,Paid Search,Direct
3873,2023-09-13 05:10:32.954540,106.3,4,Paid Search,Email
3874,2023-10-19 07:17:23.431562,155.9,3,Content,Paid Search
3878,2023-06-13 17:09:40.700553,69.4,6,Display,Direct
3879,2023-03-12 22:41:03.270189,90.54,3,Display,Paid Search
3880,2023-03-26 14:42:00.142631,72.25,2,Social,Email
3884,2023-12-09 11:46:02.061926,165.82,8,Email,Email
3886,2023-11-15 13:27:48.458256,77.11,2,Paid Search,Direct
3887,2023-06-16 15:03:04.389956,72.57,2,Display,Paid Search
3888,2023-11-03 15:39:47.841662,238.08,4,Display,Content
3889,2023-11-04 04:57:32.998522,84.45,3,Content,Email
3890,2023-10-08 10:49:39.611414,134.45,3,Display,Paid Search
3891,2023-08-13 10:17:28.990028,73.33,7,Paid Search,Paid Search
3892,2023-01-04 12:15:22.803521,353.17,3,Social,Paid Search
3893,2023-12-30 04:33:12.223381,61.4,3,Content,Social
3895,2023-04-15 22:12:08.979407,64.24,5,Social,Direct
3897,2023-05-09 17:55:26.190188,78.56,3,Display,Direct
3898,2023-12-06 21:36:49.835740,208.82,4,Direct,Social
3899,2023-07-12 17:29:52.269663,34.46,6,Display,Content
3900,2023-07-15 09:31:52.415751,112.23,4,Display,Social
3901,2023-09-05 17:00:00.000000,130.15,1,Display,Display
3907,2023-10-28 17:07:34.677890,132.52,7,Display,Email
3909,2023-04-17 07:41:11.536349,51.91,4,Email,Content
3910,2023-07-04 19:55:53.131219,62.88,5,Social,Content
3911,2023-07-29 13:31:51.472888,75.71,4,Display,Email
3912,2024-01-08 10:18:01.600612,127.82,8,Social,Paid Search
3914,2023-09-26 11:11:09.768374,214.86,3,Display,Content
3917,2023-10-13 22:03:47.974946,79.87,2,Display,Paid Search
3918,2023-06-24 22:48:11.266634,218.5,2,Display,Paid Search
3919,2023-05-11 19:00:00.000000,42.04,1,Display,Display
3921,2023-10-02 18:04:12.006475,94.05,2,Display,Paid Search
3922,2023-09-14 22:05:19.475502,104.53,8,Display,Direct
3926,2024-01-15 17:02:45.973835,97.09,7,Display,Social
3929,2023-05-08 15:18:05.344571,154.52,3,Content,Paid Search
3930,2023-03-03 22:36:56.978560,126.65,3,Content,Social
3931,2023-03-22 08:35:00.059397,57.71,5,Direct,Email
3932,2023-09-13 05:52:06.846165,187.72,2,Display,Email
3933,2023-08-06 05:07:54.110856,66.13,6,Content,Direct
3934,2023-04-07 12:28:48.368402,137.06,5,Display,Email
3938,2023-03-14 08:11:03.392187,55.75,4,Social,Direct
3940,2023-08-10 21:36:09.900681,88.56,2,Email,Email
3941,2023-02-21 17:26:13.108751,89.69,3,Display,Email
3943,2023-01-24 20:34:16.752612,105.01,3,Paid Search,Email
3946,2023-06-01 22:18:25.498893,42.09,4,Direct,Paid Search
3948,2023-08-15 09:04:28.114745,91.96,3,Content,Paid Search
3949,2023-04-02 06:15:34.389444,101.49,3,Content,Paid Search
3951,2023-06-21 15:40:48.680226,166.79,5,Display,Direct
3954,2023-04-27 04:42:52.973730,70.07,4,Content,Content
3957,2023-03-21 17:34:27.602536,99.58,2,Display,Social
3958,2023-04-09 12:43:38.671702,105.07,5,Display,Display
3959,2023-03-16 23:23:17.720640,376.55,3,Email,Paid Search
3960,2023-02-01 11:37:40.138991,63.65,6,Social,Direct
3962,2023-07-20 05:23:19.389789,65.38,3,Social,Direct
3964,2023-12-05 00:02:05.824541,86.16,6,Display,Content
3965,2023-06-29 10:54:49.504258,92.17,5,Content,Email
3967,2023-06-09 07:46:08.630452,142.48,3,Content,Paid Search
3968,2023-08-04 18:47:36.824692,106.06,4,Direct,Paid Search
3969,2023-10-20 14:35:05.218993,85.31,2,Email,Display
3971,2023-05-01 04:56:54.239431,61.05,3,Display,Paid Search
3974,2023-02-11 08:50:58.395451,77.35,4,Social,Content
3975,2023-04-09 20:42:47.392205,51.73,5,Social,Email
3976,2023-01-31 01:39:55.108075,73.89,4,Display,Email
3977,2023-11-13 09:10:09.116570,66.03,6,Email,Paid Search
3979,2023-09-29 03:40:51.562062,76.08,3,Social,Direct
3981,2023-10-31 11:00:00.000000,138.32,1,Content,Content
3982,2023-05-13 02:30:41.153659,104.1,4,Display,Paid Search
3983,2023-07-15 07:49:07.876791,97.37,3,Content,Direct
3986,2023-07-29 19:20:32.410276,176.78,2,Social,Paid Search
3988,2023-10-10 08:10:46.569568,60.87,5,Display,Email
3991,2023-12-02 14:48:34.721248,143.16,4,Display,Paid Search
3992,2023-01-04 22:58:33.425907,176.65,3,Display,Paid Search
3993,2023-09-22 13:00:00.000000,70.82,2,Content,Paid Search
3994,2023-06-11 16:09:17.775347,118.95,2,Social,Email
3995,2023-02-11 14:16:51.007314,48.25,5,Content,Content
3996,2023-10-12 17:44:41.958165,126.49,5,Display,Email
3998,2023-06-12 23:37:17.302527,46.42,6,Content,Content
4004,2023-07-23 23:09:35.883332,80.91,3,Email,Email
4008,2023-03-01 14:58:15.136841,114.05,3,Paid Search,Paid Search
4009,2023-06-07 13:13:53.851004,133.67,4,Content,Direct
4011,2023-12-22 06:31:55.159121,40.9,4,Content,Email
4014,2023-02-10 00:23:05.514067,109.2,5,Content,Email
4016,2023-08-17 16:50:57.913656,102.61,4,Display,Paid Search
4020,2023-05-25 13:00:00.000000,100.77,2,Email,Email
4023,2023-03-28 10:47:11.915716,47.08,3,Display,Paid Search
4025,2023-12-25 17:50:17.614981,90.0,4,Social,Paid Search
4030,2023-06-26 19:26:55.078110,71.27,5,Display,Display
4033,2023-10-27 10:00:00.000000,56.51,1,Display,Display
4036,2023-05-04 18:26:21.250056,83.08,2,Social,Paid Search
4037,2023-05-17 04:01:04.793152,53.38,4,Email,Social
4039,2023-08-18 12:50:20.032439,44.44,4,Social,Email
4040,2023-01-31 10:03:25.625657,50.72,2,Direct,Email
4041,2023-06-20 18:11:38.056522,122.5,7,Email,Paid Search
4043,2023-01-06 03:20:46.413655,69.65,3,Email,Email
4044,2023-09-09 19:47:14.614964,91.58,2,Paid Search,Email
4045,2023-09-21 23:04:13.723278,50.8,4,Email,Social
4046,2023-09-01 13:15:57.111082,43.84,5,Content,Display
4047,2023-11-17 03:28:13.460658,40.07,2,Display,Direct
4055,2023-05-19 12:31:51.360961,65.59,3,Email,Direct
4056,2023-03-02 17:47:26.711576,40.61,5,Display,Email
4058,2023-05-21 22:11:59.988462,70.55,2,Display,Paid Search
4059,2023-02-15 21:22:52.490701,83.12,4,Paid Search,Direct
4060,2023-02-26 13:47:36.369597,300.4,6,Display,Direct
4061,2023-12-13 12:15:02.632197,123.19,4,Social,Email
4063,2023-05-21 10:22:16.365207,129.54,4,Content,Email
4065,2023-02-27 08:29:32.560555,120.52,4,Display,Paid Search
4066,2023-05-09 10:23:55.101772,141.7,3,Content,Social
4068,2023-03-18 00:07:47.393362,38.29,3,Display,Direct
4071,2023-06-12 18:21:42.499550,193.94,3,Direct,Paid Search
4073,2023-12-21 23:54:05.962226,110.8,4,Social,Display
4074,2023-10-06 22:42:21.595146,95.57,2,Display,Email
4079,2023-09-25 16:00:00.000000,30.71,2,Email,Paid Search
4082,2023-09-07 08:10:25.036065,48.98,7,Email,Email
4083,2023-10-05 13:34:03.525524,210.54,3,Content,Paid Search
4085,2023-11-10 07:06:45.310075,72.28,3,Social,Paid Search
4087,2023-10-11 12:22:35.254104,56.29,6,Content,Email
4088,2023-12-14 04:48:41.834999,112.99,4,Content,Paid Search
4089,2023-04-19 03:25:16.894212,152.2,4,Email,Social
4090,2023-04-30 17:28:43.958121,39.94,2,Display,Paid Search
4093,2023-08-03 07:51:12.907896,56.89,3,Direct,Direct
4094,2023-02-25 08:27:07.707333,75.56,7,Social,Social
4097,2023-07-06 16:53:28.386916,84.78,6,Display,Paid Search
4098,2023-11-30 09:53:37.372481,63.89,6,Display,Paid Search
4101,2023-04-09 19:10:51.045625,178.15,3,Content,Paid Search
4102,2023-10-18 00:48:59.466503,89.08,2,Display,Social
4103,2023-05-08 12:13:46.267404,73.22,4,Display,Social
4105,2023-02-09 12:26:25.569290,50.45,3,Content,Content
4109,2023-08-20 15:32:06.291082,55.08,3,Display,Paid Search
4110,2023-06-25 23:27:26.916827,112.07,4,Social,Direct
4112,2023-03-22 21:54:19.989614,129.4,3,Display,Direct
4113,2023-05-13 20:45:28.045712,83.78,3,Display,Email
4114,2023-08-14 12:16:49.116573,91.19,2,Social,Paid Search
4115,2023-11-30 22:34:13.846265,127.21,4,Content,Paid Search
4116,2023-01-27 06:15:22.564278,41.27,5,Display,Paid Search
4118,2023-01-15 07:15:46.294648,76.61,3,Paid Search,Paid Search
4120,2023-03-07 06:30:52.259909,90.72,3,Display,Content
4121,2023-09-24 22:27:26.008696,75.47,4,Content,Direct
4122,2023-03-12 05:53:27.786095,131.99,2,Content,Direct
4123,2023-04-24 16:50:21.676466,155.49,3,Paid Search,Direct
4124,2023-08-18 15:34:41.618514,68.35,4,Display,Direct
4125,2023-03-16 19:53:12.248602,113.11,2,Display,Direct
4126,2023-10-21 09:08:23.394574,31.83,3,Content,Paid Search
4127,2023-07-06 15:37:24.091884,75.68,2,Display,Social
4128,2023-07-14 10:47:57.626201,56.66,5,Email,Paid Search
4129,2023-08-23 19:57:08.016432,87.47,2,Email,Email
4132,2023-09-29 20:10:08.486375,73.47,3,Display,Display
4133,2023-12-16 16:48:43.898744,108.89,6,Content,Email
4134,2023-08-27 00:34:32.343306,133.61,7,Content,Email
4137,2023-04-11 13:29:01.708601,96.42,6,Content,Direct
4138,2023-01-07 03:15:39.456468,80.91,3,Social,Paid Search
4139,2023-09-04 08:17:16.072871,100.79,3,Content,Direct
4141,2023-03-06 06:23:00.700176,97.86,4,Content,Email
4142,2023-06-24 05:44:51.785088,49.59,2,Display,Paid Search
4143,2023-05-03 13:32:16.256031,91.47,3,Paid Search,Direct
4144,2023-03-04 09:56:34.422625,111.67,2,Social,Paid Search
4146,2023-07-20 19:38:46.723585,64.05,5,Social,Email
4147,2023-07-21 00:56:19.496468,56.16,3,Display,Direct
4150,2023-09-22 19:16:53.936097,25.23,3,Paid Search,Email
4152,2023-10-21 05:27:31.566563,94.89,3,Display,Content
4154,2023-05-07 08:50:51.585154,85.68,4,Display,Social
4156,2023-04-15 06:58:18.597468,63.52,2,Display,Email
4160,2023-09-24 08:00:00.000000,107.66,1,Paid Search,Paid Search
4162,2023-06-01 08:35:48.152227,84.09,2,Content,Email
4163,2023-12-22 21:57:19.671622,165.35,3,Display,Paid Search
4164,2023-10-13 08:35:21.585750,224.27,4,Content,Email
4165,2023-09-22 12:56:54.143108,138.93,3,Content,Email
4167,2023-09-12 10:34:31.925193,54.86,3,Display,Direct
4168,2023-12-23 23:27:42.675996,71.14,4,Content,Paid Search
4171,2023-06-27 17:10:05.686379,58.49,2,Email,Direct
4174,2023-04-09 06:39:37.139623,58.83,4,Content,Paid Search
4175,2023-04-18 18:58:13.144792,79.91,6,Content,Paid Search
4176,2023-08-20 08:17:53.916828,63.41,6,Paid Search,Email
4177,2023-01-28 20:59:42.476476,100.01,5,Display,Paid Search
4178,2023-02-28 21:38:58.991407,143.19,6,Social,Paid Search
4179,2023-08-22 08:00:53.323655,69.75,3,Display,Paid Search
4182,2023-11-19 02:35:42.472393,119.59,5,Content,Email
4185,2023-04-15 22:14:03.805304,89.1,2,Email,Paid Search
4186,2023-02-15 18:55:01.304064,122.44,5,Display,Paid Search
4191,2023-05-13 19:51:31.905904,74.2,3,Content,Direct
4192,2023-06-18 16:24:38.255410,155.65,3,Display,Social
4196,2023-10-11 14:06:18.733894,42.04,2,Content,Social
4198,2023-05-31 16:57:57.638762,205.0,5,Display,Social
4200,2023-09-14 06:44:46.707126,86.72,4,Content,Paid Search
4203,2023-11-16 19:20:52.137808,66.77,4,Display,Direct
4204,2023-08-07 03:56:44.743736,85.49,4,Direct,Paid Search
4205,2023-02-18 03:43:08.919345,97.18,2,Display,Paid Search
4206,2023-03-26 20:13:26.629810,209.06,2,Social,Email
4207,2023-09-18 14:33:13.551595,56.22,2,Display,Paid Search
4208,2023-11-10 08:53:59.537366,42.04,3,Social,Social
4209,2023-02-06 05:57:51.390617,176.4,4,Social,Paid Search
4211,2023-08-18 11:03:41.068891,58.63,3,Content,Paid Search
4212,2023-05-16 07:38:18.179384,116.24,3,Display,Email
4214,2023-01-27 08:47:11.768744,111.61,3,Content,Paid Search
4218,2023-03-26 06:27:49.007951,240.3,6,Content,Email
4219,2023-07-10 01:41:43.097010,110.23,3,Display,Email
4220,2023-03-28 17:27:29.772851,345.04,4,Display,Email
4223,2023-01-21 06:05:30.438437,123.26,3,Social,Paid Search
4224,2023-08-21 13:00:00.000000,54.01,1,Email,Email
4225,2023-11-05 18:07:10.489298,57.92,8,Email,Direct
4228,2023-11-05 21:58:09.849217,64.88,3,Display,Display
4229,2023-03-23 17:02:26.558217,42.56,5,Social,Paid Search
4231,2023-06-01 17:40:44.072497,88.5,4,Direct,Social
4232,2023-03-09 13:00:48.454186,149.71,2,Content,Paid Search
4233,2023-11-16 22:36:52.001083,36.66,5,Display,Direct
4234,2023-09-06 10:35:26.570499,89.93,3,Content,Paid Search
4236,2023-10-20 22:56:39.569026,92.86,7,Content,Paid Search
4237,2023-05-16 10:18:01.414216,155.51,6,Display,Content
4238,2023-09-21 04:10:03.168768,45.68,4,Display,Direct
4239,2023-09-29 20:56:52.343626,81.98,4,Email,Paid Search
4240,2023-07-25 16:18:17.501407,177.78,4,Email,Content
4241,2023-02-27 18:15:31.894377,60.89,4,Content,Display
4242,2023-03-28 20:17:59.845252,86.84,3,Content,Direct
4243,2023-05-21 08:09:36.323063,45.77,4,Paid Search,Email
4244,2024-01-07 01:57:33.582448,46.99,7,Display,Display
4245,2023-11-05 02:59:14.419211,170.57,2,Display,Paid Search
4246,2023-12-18 04:01:53.487500,60.71,4,Display,Paid Search
4247,2023-06-02 08:36:26.732468,71.76,3,Display,Paid Search
4250,2023-09-01 03:32:36.004816,108.29,2,Direct,Direct
4251,2023-10-10 22:19:13.495991,43.59,7,Email,Paid Search
4252,2023-04-02 19:13:16.045585,47.55,3,Display,Paid Search
4254,2023-09-21 09:09:19.070276,173.03,5,Display,Social
4255,2023-08-26 14:51:27.205112,192.96,2,Display,Paid Search
4257,2023-10-31 22:59:58.418035,82.84,4,Content,Social
4258,2023-10-15 10:53:33.222502,76.17,4,Direct,Content
4259,2023-03-08 23:24:18.408119,40.33,5,Paid Search,Email
4261,2023-08-24 06:34:05.610002,85.51,6,Email,Content
4262,2023-11-24 13:31:09.716962,99.33,4,Social,Email
4265,2023-03-21 03:36:22.783094,77.68,3,Paid Search,Paid Search
4269,2023-11-30 14:58:32.571211,60.79,4,Social,Social
4270,2023-07-17 11:07:27.936040,46.88,6,Social,Paid Search
4271,2023-10-09 16:16:04.339037,132.05,6,Display,Direct
4273,2023-10-31 09:45:40.494969,156.83,4,Content,Email
4274,2023-04-06 11:02:57.005905,133.95,4,Display,Direct
4275,2023-12-12 06:30:54.943035,80.88,3,Display,Direct
4277,2023-10-15 07:24:02.769478,71.26,3,Content,Paid Search
4278,2023-03-12 09:25:54.728203,120.8,3,Display,Paid Search
4279,2023-06-02 00:20:23.756358,78.41,6,Display,Content
4280,2023-10-30 01:13:56.961950,28.18,4,Direct,Direct
4281,2023-02-01 06:06:28.306509,35.95,3,Content,Paid Search
4282,2023-02-09 00:12:15.147394,53.29,7,Display,Direct
4284,2023-01-12 12:25:19.403609,96.57,6,Social,Paid Search
4285,2023-03-18 18:56:56.742613,99.1,4,Display,Paid Search
4286,2023-10-15 00:11:06.267332,72.68,3,Content,Direct
4287,2023-09-24 00:47:02.000281,68.48,4,Display,Direct
4289,2023-07-22 05:37:04.717442,78.29,4,Social,Social
4290,2023-07-30 02:37:03.358443,94.17,7,Display,Direct
4291,2023-04-05 19:08:28.816796,33.87,2,Email,Direct
4294,2023-06-01 05:27:36.999325,61.27,2,Display,Email
4296,2023-07-25 17:39:57.945439,57.2,2,Display,Direct
4300,2023-12-09 10:26:25.877202,41.47,5,Email,Paid Search
4302,2023-02-07 23:23:36.746584,106.14,4,Email,Paid Search
4303,2023-02-19 22:50:50.898667,81.91,4,Content,Email
4305,2023-10-02 10:28:52.291440,146.35,5,Email,Email
4306,2023-08-06 17:00:00.000000,50.96,2,Social,Display
4307,2023-03-13 02:48:55.380906,119.19,3,Display,Paid Search
4309,2023-02-19 01:43:13.936892,35.49,8,Social,Display
4310,2023-02-04 19:48:59.615102,119.85,7,Direct,Paid Search
4311,2023-04-02 21:53:24.514918,36.19,4,Display,Paid Search
4313,2023-02-06 01:44:16.669333,150.25,6,Display,Paid Search
4314,2023-07-22 11:43:13.869222,83.46,3,Content,Direct
4316,2023-02-08 13:09:00.349286,147.39,5,Display,Direct
